grdc_no,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
3666020,3,3661,"PARAGUAY, RIO",PORTO ESPERANCA (DNOS),BR,-19.6006,-57.4372,363500,79.66,1963,2014,52,2.341525156,1964,1980,17,0,1963,2014,52,2098.901,66.19094194,182.0933753
2908103,2,2081,ANGARA,ANGARSK,RU,52.57,103.95,598000,-999,1967,1980,14,34.93804591,1967,1980,14,39.7515528,1967,1980,14,2178.267,68.69382811,114.8726223
2912601,2,2121,OB',KAZHUM MIS-YAMO,RU,64.67,65.63,2350000,-999,,,,,1976,1980,5,0,1976,1980,5,13257.118,418.0764732,177.9048822
6970804,6,6701,KEM',YURYAHMYA,RU,64.93,32.03,10300,-999,,,,,1976,1981,6,0,1976,1981,6,99.921,3.151108656,305.9328792
2340200,2,2401,KUNAR SIND,CHITRAL,PK,35.83,71.8,11396,-999,1978,1981,4,0.205338809,1978,1981,4,0,1978,1981,4,255.578,8.059907808,707.2576174
6546801,6,6461,DRAVA RIVER,BORL,SI,46.371,15.9962,14661.5,201.486,1954,1981,28,0,1954,1981,28,0,1954,1981,28,304.083,9.589561488,654.0641468
2911657,2,2111,LOZ'VA,SHABUROVO,RU,59.63,62.17,17300,-999,,,,,1968,1981,14,33.33333333,1968,1981,14,135.867,4.284701712,247.6706192
4355750,4,4555,"VERDE, RIO",PASO DE LA REYNA,MX,16.275,-97.5917,17617,50,1960,1987,28,4.08142999,1976,1981,6,0,1960,1987,28,167.237,5.273986032,299.3691339
4355080,4,4553,"SAN PEDRO, RIO",SAN PEDRO,MX,21.9667,-105.15,25800,54,1944,2003,60,4.074834588,1976,1981,6,20.83333333,1944,2003,60,88.009,2.775451824,107.5756521
1286700,1,1861,KILOMBERO,SWERO,TZ,-8.2,37,33400,245,1957,1981,25,16.72160964,1957,1981,25,13.14878893,1957,1981,25,471.909,14.88212222,445.5725217
4355300,4,4552,"FUERTE NUEVO, RIO",SAN MIGUEL ZAPOTITLAN,MX,25.9542,-109.0458,34247,20,1960,1989,30,7.462128296,1976,1981,6,0,1960,1989,30,41.967,1.323471312,38.64488311
4214750,4,4142,"BALEINE, GRANDE RIVIERE DE LA",EN AMONT DE LA RIVIERE DE PONTOIS,CA,53.63,-74.53,37000,236,1960,1981,22,0,1960,1981,22,0,1960,1981,22,744.896,23.49104026,634.8929799
4362201,4,4622,GRIJALVA,REFORMA,MX,17.9583,-93.1833,37702,18,1954,1985,32,3.135738832,1947,1981,35,6.904761905,1947,1985,39,239.191,7.543127376,200.0723404
3308400,3,3081,CUYUNI RIVER,KAMARIA FALLS,GY,6.43,-58.82,53400,12,1974,1987,14,64.28711128,1973,1981,9,22.22222222,1973,1987,15,1190.819,37.55366798,703.2522094
4355100,4,4554,"GRANDE DE SANTIAGO, RIO",EL CAPOMAL,MX,21.825,-105.1153,128943,39,1955,2003,49,1.758552446,1956,1981,26,0,1955,2003,49,220.308,6.947633088,53.88142891
1992900,1,1921,SHIRE RIVER,CHIROMO,MW,-16.55,35.13,149500,-999,,,,,1953,1981,29,0.578034682,1953,1981,29,485.822,15.32088259,102.48082
3651805,3,3511,"SAO FRANCISCO, RIO",MANGA,BR,-14.7572,-43.9322,202000,474,1932,2010,79,4.11287478,1932,1981,50,12.20338983,1932,2010,79,2016.605,63.59565528,314.8299766
3650480,3,3508,"PARNAIBA, RIO",PORTO FORMOSA,BR,-3.47,-42.5,290000,20,1963,1975,13,8.11287478,1963,1981,19,6.103286385,1963,1981,19,769.648,24.27161933,83.69523906
3649900,3,3491,"TOCANTINS, RIO",ITUPIRANGA,BR,-5.1281,-49.3242,731270,65.6,1977,2010,34,11.10476967,1969,1981,13,0,1969,2010,42,11577.026,365.0930919,499.2589494
1931580,1,1311,WHITE VOLTA,YILOU,BF,13,-1.55,10100,280,1977,1982,6,1.186672752,1973,1982,10,4.347826087,1973,1982,10,3.045,0.09602712,9.507635644
1426260,1,1261,NZI,FETEKRO,CI,7.77,-4.68,10300,-999,1979,1993,15,80.03285271,1979,1982,4,50,1979,1993,15,19.572,0.617222592,59.9245235
6939050,6,6391,RHONE,"CHANCY, AUX RIPES",CH,46.153,5.9707,10323,388.729,1904,2019,116,0,1965,1982,18,0,1904,2019,116,340.067,10.72435291,1038.879484
2878100,2,2780,TAEDONG-GANG,MIRIM,KP,39.02,125.78,12175,3,,,,,1976,1982,7,0,1976,1982,7,179.819,5.670771984,465.7718262
2335100,2,2351,HUNZA RIVER,DANYOUR BRIDGE,PK,35.92,74.38,12950,-999,1978,1982,5,20.04381161,1978,1982,5,20,1978,1982,5,384.848,12.13656653,937.1866045
2336350,2,2361,JHELUM RIVER,CHINARI,PK,34.15,73.83,13598,-999,1978,1982,5,0.492880613,1978,1982,5,0,1978,1982,5,326.657,10.30145515,757.5713452
4772300,4,4721,"GRANDE DE MATAGALPA, RIO",SAN PEDRO DEL NORTE,NI,13.05,-84.72,14646,-999,1971,1982,12,8.534743202,1971,1982,12,7.575757576,1971,1982,12,486.209,15.33308702,1046.912947
4103820,4,4031,FORTYMILE RIVER,"NEAR STEELE CREEK, ALAS.",US,64.3089,-141.4045,15229.2,365.76,1975,2021,47,50.58710182,1975,1982,8,16.66666667,1975,2021,47,81.282,2.563309152,168.3154172
1427200,1,1271,SASSANDRA,DABALA,CI,8.4,-7.13,16800,-999,1979,1993,15,80.03285271,1979,1982,4,50,1979,1993,15,120.677,3.805669872,226.5279686
1389500,1,1890,IKOPA,ANTSATRANA,MG,-17.42,46.85,18550,-999,,,,,1948,1982,35,3.921568627,1948,1982,35,432.902,13.65199747,735.956737
1931190,1,1311,BLACK VOLTA,KOURI,BF,12.73,-3.48,20000,248,,,,,1955,1982,28,31.07692308,1955,1982,28,29.123,0.918422928,45.9211464
1428200,1,1281,KOMOE,KAFOLO,CI,9.59,-4.29,21300,-999,1979,1993,15,80.14236174,1979,1982,4,50,1979,1993,15,49.3,1.5547248,72.99177465
1426340,1,1261,BANDAMA BLANC,MARABADIASSA,CI,8.11,-5.41,22000,-999,1979,1982,4,50.1026694,1979,1982,4,50,1979,1982,4,82.307,2.595633552,117.9833433
1425500,1,1251,CAVALLY,TATE,CI,4.38,-7.59,28800,-999,1970,1996,27,12.10707767,1979,1982,4,50,1970,1996,27,490.747,15.47619739,537.367965
3669600,3,3691,"IBICUI, RIO",PASSO MARIANO PINTO,BR,-29.3092,-56.0547,42498,60,1944,2020,77,0.433971738,1955,1982,28,3.273809524,1944,2020,77,793.6,25.0269696,588.8975858
4103500,4,4031,KOYUKUK RIVER,"HUGHES, ALAS.",US,66.047,-154.261,47656,76.2,1960,1982,23,1.615625754,1960,1982,23,0.732600733,1960,1982,23,406.362,12.81503203,268.9070008
1445100,1,1451,KOUILOU,SOUNDA,CG,-4.1,12.07,55010,8,,,,,1956,1982,27,13.52201258,1956,1982,27,874.956,27.59261242,501.5926634
4214650,4,4142,"NOTTAWAY, RIVIERE",TETE DU LAC SOSCUMICA,CA,50.13,-77.42,57500,243,1956,1982,27,14.54276037,1960,1982,23,1.858736059,1956,1982,27,1035.527,32.65637947,567.9370343
2181400,2,2811,WU JIANG,GONGTAN,CN,28.9,108.35,58300,-999,,,,,1939,1982,44,8.918406072,1939,1982,44,1150.398,36.27895133,622.2804687
1426200,1,1260,BANDAMA,BAFECAO,CI,6.06,-4.49,59500,-999,1979,1993,15,80.0146012,1979,1982,4,50,1979,1993,15,122.428,3.860889408,64.88889761
4214550,4,4142,MOOSE RIVER,MOOSE RIVER CROSSING,CA,50.813889,-81.294444,61100,29,1959,1982,24,0,1959,1982,24,0,1959,1982,24,780.4,24.6106944,402.793689
1427500,1,1271,SASSANDRA,SOUBRE,CI,5.76,-6.6,62000,-999,1970,1996,27,9.328736565,1979,1982,4,50,1970,1996,27,321.64,10.14323904,163.6006297
1664100,1,1641,"ATBARA, NAHR",KILO 3,SD,17.681,34.003,69000,334,,,,,1912,1982,71,7.042253521,1912,1982,71,376.201,11.86387474,171.9402136
1428500,1,1281,KOMOE,MBASSO,CI,6.29,-3.49,69900,-999,1970,1996,27,8.233624011,1979,1982,4,50,1970,1996,27,128.989,4.067797104,58.19452223
1431300,1,1311,BLACK VOLTA,VONKORO,CI,9.19,-2.71,111500,-999,1979,1993,15,80.81766746,1979,1982,4,50,1979,1993,15,115.275,3.6353124,32.60369865
4214060,4,4141,THELON RIVER,ABOVE BAKER LAKE,CA,64.4,-96.41,154000,-999,1973,1982,10,2.081051479,1973,1982,10,4.166666667,1973,1982,10,716.728,22.60273421,146.7710014
1663800,1,1631,BLUE NILE,ROSEIRES DAM,SD,11.85,34.38,210000,-999,,,,,1912,1982,71,0,1912,1982,71,1557.562,49.11927523,233.9013106
1666100,1,1661,"SOBAT, RIVER",HILLET DOLEIB,SS,9.37,31.63,230666,-999,,,,,1905,1982,78,32.7991453,1905,1982,78,38.249,1.206220464,5.229294582
1472300,1,1721,VICTORIA NILE,OWEN RESERVOIR,UG,0.47,33.12,269000,-999,,,,,1973,1982,10,0,1973,1982,10,1176.158,37.09131869,137.8859431
1663100,1,1631,BLUE NILE,KHARTOUM,SD,15.62,32.55,325000,363,,,,,1900,1982,83,1.104417671,1900,1982,83,1573.681,49.62760402,152.70032
1673900,1,1731,WHITE NILE,MONGALLA,SS,5.2,31.77,450000,-999,,,,,1912,1982,71,0,1912,1982,71,1051.059,33.14619662,73.65821472
1673600,1,1731,WHITE NILE,MALAKAL,SS,9.58,31.62,1080000,375,,,,,1912,1982,71,0,1912,1982,71,939.915,29.64115944,27.445518
1673100,1,1731,WHITE NILE,MOGRAN,SD,15.61,32.49,1588194,-999,,,,,1973,1982,10,0,1973,1982,10,897.586,28.3062721,17.82293101
2428200,2,2281,"QOMRUD, RUDKHANEH-YE FASLI-YE",ABBAS-ABAD,IR,34.082778,50.604722,10184,1424,1996,2016,21,35.01711157,1977,1983,7,1.369863014,1977,2016,40,0.951,0.029990736,2.944887667
4208492,4,4081,FINLAY RIVER,WARE,CA,57.42,-125.62,11100,-999,1960,1983,24,6.450856205,1960,1983,24,7.142857143,1960,1983,24,192.434,6.068598624,546.7205968
4244630,4,4444,"NATASHQUAN, RIVIERE",EN AVAL DE LA RIVIERE NATASHQUAN EST,CA,51.1417,-61.6111,11600,-999,1966,1983,18,0,1966,1983,18,0,1966,1983,18,296.616,9.354082176,806.3863945
1425350,1,1251,CAVALLY,TAI,CI,5.85,-7.43,13750,-999,1979,1982,4,50.03422313,1982,1983,2,0,1979,1983,5,176.229,5.557557744,404.1860177
1389350,1,1898,MAHAJILO,MIANDRIVAZO,MG,-19.5,45.5,14375,-999,,,,,1981,1983,3,0,1981,1983,3,445.061,14.0354437,976.3786919
3652419,3,3521,"ARACUAI, RIO",ARACUAI,BR,-16.8503,-42.0631,16230,270,1931,2010,80,0.670863866,1931,1983,53,0.316455696,1931,2010,80,96.608,3.046629888,187.7159512
1445050,1,1451,NIARI,KAYES,CG,-4.17,13.3,17190,115,,,,,1969,1983,15,0,1969,1983,15,315.094,9.936804384,578.0572649
1389330,1,1898,MANIA,ANKOTROFOTSY,MG,-19.8,45.53,17990,-999,,,,,1980,1983,4,0,1980,1983,4,486.107,15.32987035,852.1328712
1426300,1,1261,BANDAMA ROUGE,BOUAFLE,CI,6.96,-5.76,19800,-999,1979,1993,15,80.03285271,1982,1983,2,0,1979,1993,15,57.907,1.826155152,92.23005818
1931295,1,1311,BLACK VOLTA,MANIMENSO,BF,12.75,-3.4,20000,247,,,,,1956,1983,28,0,1956,1983,28,24.583,0.775249488,38.7624744
6691650,6,6910,CEYHAN NEHRI,YAKAPINAR (MISIS),TR,36.95,35.6,20466,13,1975,1986,12,36.36137382,1970,1983,14,0,1970,1986,17,296.482,9.349856352,456.8482533
1445490,1,1451,NIARI,LOUDIMA,CG,-4.12,13.08,23385,105,,,,,1969,1983,15,0,1969,1983,15,378.593,11.93930885,510.5541521
2423800,2,2231,"KARUN, RUDKHANEH-YE",POL-E-SHALU,IR,31.75,50.13,23400,700,1957,2004,48,2.840420038,1976,1983,8,0,1957,2004,48,281.9,8.8899984,379.9144615
6667400,6,6670,BUYUK MENDERES NEHRI,SOEKE,TR,37.751251,27.415417,23889,10,1975,1982,8,14.27454048,1976,1983,8,0,1975,1983,9,112.63,3.55189968,148.6834811
3651309,3,3511,"VELHAS, RIO DAS",VARZEA DA PALMA,BR,-17.5947,-44.7139,26500,464,1938,2010,73,0.637015129,1938,1983,46,16.66666667,1938,2010,73,312.169,9.844561584,371.49289
4214930,4,4143,"ARNAUD, RIVIERE",EN AMONT DE LA RIVIERE HAMELIN,CA,59.98,-71.9,26900,30,1954,1983,30,28.14281709,1962,1983,22,0,1954,1983,30,346.119,10.91520878,405.7698433
1427350,1,1271,SASSANDRA,SEMIEN,CI,7.69,-7.06,28800,-999,1979,1993,15,80.0146012,1982,1983,2,0,1979,1993,15,218.003,6.874942608,238.713285
1426350,1,1261,NZI,ZIENOA,CI,6,-4.82,35000,-999,1979,1993,15,81.57796799,1982,1983,2,0,1979,1993,15,22.453,0.708077808,20.23079451
1389230,1,1898,TSIRIBIHINA,BETOMBA,MG,-19.72,44.96,45000,-999,,,,,1958,1983,26,3.322259136,1958,1983,26,982.18,30.97402848,688.311744
4362600,4,4621,USUMACINTA,BOCA DEL CERRO,MX,17.4333,-91.4833,47697,60,1948,2002,55,5.967750038,1949,1983,35,0.952380952,1948,2002,55,1930.633,60.88444229,1276.483684
1428300,1,1281,KOMOE,SEREBOU,CI,7.95,-3.94,48700,-999,1979,1993,15,82.89833911,1982,1983,2,5,1979,1993,15,129.823,4.094098128,84.06772337
1389090,1,1893,MANGOKY,BEVOAY,MG,-21.83,43.87,53225,-999,,,,,1964,1983,20,31.57894737,1964,1983,20,595.294,18.77319158,352.7137921
6688150,6,6882,SAKARYA NEHRI,BOTBASI,TR,40.97,30.52,55322,8,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,202.23,6.37752528,115.2800925
1426210,1,1260,BANDAMA,BRIMBO,CI,6,-4.43,60200,-999,1993,1993,1,0,1982,1983,2,0,1982,1993,12,77.474,2.443220064,40.5850509
6688600,6,6881,KIZILIRMAK,INOEZUEKOSACA,TR,41.366667,35.833333,75121,60,1975,1986,12,27.25236436,1976,1983,8,0,1975,1986,12,206.373,6.508178928,86.63594638
1426380,1,1261,BANDAMA,TIASSALE,CI,5.88,-4.75,95500,-999,1970,1996,27,1.399310485,1954,1983,30,40,1954,1996,43,175.339,5.529490704,57.90042622
3650485,3,3508,"PARNAIBA, RIO",FLORIANO,BR,-6.76667,-43.01667,135550,85,1981,1983,3,2.922374429,1981,1983,3,4.347826087,1981,1983,3,411.258,12.96943229,95.68006114
1448100,1,1481,SANGHA,OUESSO,CG,1.62,16.05,158350,236,,,,,1947,1983,37,1.154734411,1947,1983,37,1665.056,52.50920602,331.6021851
2311106,2,2111,IRTYSH,PYANY YAR,KZ,50.33,81.5,166500,-999,,,,,1980,1983,4,31.81818182,1980,1983,4,n.a.,n.a.,n.a.
4126800,4,4261,RED RIVER,"ALEXANDRIA, LA.",US,31.313,-92.4429,174825,13.49,1928,1983,56,0,1928,1983,56,1.818181818,1928,1983,56,872.09,27.50223024,157.3129143
3649250,3,3491,"TOCANTINS, RIO",PORTO NACIONAL,BR,-10.76667,-48.4,177800,-999,,,,,1949,1983,35,0.715990453,1949,1983,35,2199.469,69.36245438,390.1150415
4127800,4,4271,MISSISSIPPI RIVER,"VICKSBURG, MS",US,32.315,-90.9058,2964255,14.09,1931,2021,91,1.294041888,1928,1983,56,63.22869955,1928,2021,94,17814.623,561.8019509,189.5255135
1147010,1,1471,CONGO RIVER,KINSHASA,CD,-4.3,15.3,3475000,-999,1903,2010,108,0.038025705,1903,1983,81,0,1903,2010,108,39863.659,1257.14035,361.7670073
1447150,1,1471,CONGO RIVER,BRAZZAVILLE,CG,-4.27,15.32,3475000,270,,,,,1971,1983,13,0,1971,1983,13,41125.969,1296.948558,373.2226067
2496700,2,2960,"MINAB, RUDKHANEH-YE",BERANTIN,IR,27.2725,57.191389,10200,130,1962,2016,55,2.418496172,1965,1984,20,27.19665272,1962,2016,55,7.658,0.241502688,23.67673412
3649012,3,3491,"ALMAS, RIO DAS",CERES (POSTO BIQUINHA),BR,-15.27528,-49.55194,10538,549,1964,2013,50,0,1964,1984,21,4.74137931,1964,2013,50,169.461,5.344122096,507.1286863
4462700,4,4621,"SAN PEDRO, RIO",SAN PEDRO MACTUN,GT,17.26,-90.75,10820,60,,,,,1980,1984,5,0,1980,1984,5,43.818,1.381844448,127.7120562
4462300,4,4621,"SALINAS, RIO",SAN AUGUSTIN,GT,16.07,-90.43,10910,131,,,,,1976,1984,9,37.96296296,1976,1984,9,518.636,16.3557049,1499.14802
2319500,2,2191,ELEK,AKTUBINSK,KZ,50.28,57.15,11000,201,,,,,1969,1984,16,0,1969,1984,16,14.792,0.466480512,42.40731927
3649030,3,3491,"MARANHAO, RIO",PONTE QUEBRA LINHA,BR,-14.9775,-48.67389,11008,522,1966,2013,48,0,1964,1984,21,14.22413793,1964,2013,50,144.557,4.558749552,414.1305916
5553100,5,5531,PURARI RIVER,WABO DAM SITE,PG,-7,145.07,11100,-999,,,,,1961,1984,24,73.1884058,1961,1984,24,2457.07,77.48615952,6980.735092
1495700,1,1951,"SAVE, RIO",CONDO D/S G/W (63422121),ZW,-19.216667,32.016667,11174,-999,1956,1990,35,6.498631019,1955,1984,30,4.597701149,1955,1990,36,41.794,1.318015584,117.9537841
3179800,3,3793,"LIMARI, RIO",PANAMERICANA,CL,-30.63,-71.57,11343,97,1958,2017,60,11.99218205,1966,1984,19,44.29824561,1958,2017,60,5.604,0.176727744,15.58033536
1287800,1,1871,BUBU,BAHI,TZ,-5.97,35.3,11400,860,,,,,1960,1984,25,1.006711409,1960,1984,25,5.247,0.165469392,14.51485895
3652030,3,3526,"ITAPICURU, RIO",QUEIMADAS,BR,-10.97333,-39.63278,11825,265,1934,2020,87,2.073244073,1934,1984,51,8.745874587,1934,2020,87,14.359,0.452825424,38.29390478
4147380,4,4475,MERRIMACK RIVER,"BELOW CONCORD RIVER AT LOWELL, MA",US,42.6459,-71.2984,12004.7,1.58,1923,2021,99,0,1965,1984,20,0,1923,2021,99,225.453,7.109885808,592.2585161
2311475,2,2111,SHERUBAY-NURA,SERGIOPOLSKOYE,KZ,50.07,73.35,12300,488,,,,,1965,1984,20,1.25,1965,1984,20,10.834,0.341661024,27.77731902
4133750,4,4331,GRAND RIVER,"GRAND RAPIDS, MICH.",US,42.9645,-85.6764,12691,178.52,1901,2021,121,20.55626308,1965,1984,20,0,1901,2021,121,112.537,3.548966832,279.6443804
3628701,3,3281,"SUCUNDURI, RIO",SANTAREM SUCUNDURI,BR,-6.7956,-59.0422,12700,49,1975,2019,45,0.362965241,1973,1984,12,10.07751938,1973,2019,47,453.451,14.30003074,1125.986672
6226600,6,6261,"SEGRE, RIO",SEROS,ES,41.45289,0.41971,12782,85,1925,2017,93,21.93379376,1925,1984,60,32.25352113,1925,2017,93,80.638,2.542999968,198.9516483
2316500,2,2161,ARYS,ARYS,KZ,42.42,68.77,13100,222,,,,,1965,1984,20,0,1965,1984,20,20.762,0.654750432,49.98094901
3142500,3,3421,"PATIA, RIO",PTE PUSMEO,CO,1.7,-77.62,13147,1975,,,,,1971,1984,14,11.30952381,1971,1984,14,288.042,9.083692512,690.9327232
2314450,2,2141,QARATAL,USH-TOBE,KZ,45.27,77.85,13200,423,,,,,1965,1984,20,0.833333333,1965,1984,20,56.152,1.770809472,134.1522327
6887320,6,6870,RIONI,SAKOCHAKIDZE,GE,42.22,41.8,13330,2,,,,,1965,1984,20,0,1965,1984,20,408.549,12.88400126,966.5417302
4118850,4,4182,SEVIER RIVER,"JUAB, UT",US,39.3747,-112.0396,13377.4,1505.71,1911,2021,111,0,1965,1984,20,0,1911,2021,111,7.068,0.222896448,16.66216514
2428350,2,2281,ZAYANDEH RUD,POL-E-KHAJU,IR,32.63,51.68,14320,1570,1949,1990,42,23.415342,1980,1984,5,0,1949,1990,42,19.996,0.630593856,44.0358838
1870600,1,1701,NYABARONGO,KANZENZE,RW,-2.06,30.11,14600,1338,,,,,1965,1984,20,3.75,1965,1984,20,109.333,3.447925488,236.15928
3179200,3,3790,"MAIPO, RIO",CABIMBAO,CL,-33.77,-71.53,14823,35,1939,2018,80,48.32899531,1966,1984,19,37.28070175,1939,2018,80,134.433,4.239479088,286.0068197
3635600,3,3351,"ARIPUANA, RIO",HUMBOLDT,BR,-10.1675,-59.4644,15200,181,1979,2019,41,4.663494222,1979,1984,6,32.30769231,1979,2019,41,297.172,9.371616192,616.5536968
6111100,6,6111,"MINO, RIO",FOZ DO MOURO,PT,42.08,-8.38,15457,9,1982,1989,8,14.35275714,1976,1984,9,0,1976,1989,14,343.465,10.83151224,700.7512609
4133200,4,4331,FOX RIVER,"RAPID CROCHE DAM NEAR WRIGHTSTOWN, WIS.",US,44.3175,-88.1973,15565.9,-999,1917,2013,97,0,1965,1984,20,0,1917,2013,97,122.238,3.854897568,247.6501563
2707100,2,2071,DELGER MORON,MUREN,MN,49.58,100.13,16300,1259,,,,,1947,1984,38,54.8245614,1947,1984,38,34.53,1.08893808,66.80601718
4135200,4,4351,MAUMEE RIVER,"WATERVILLE, OHIO",US,41.5001,-83.7127,16394.7,181.57,1898,2021,124,18.86048015,1965,1984,20,0,1898,2021,124,150.088,4.733175168,288.7015418
4147010,4,4476,PENOBSCOT RIVER,"WEST ENFIELD, ME.",US,45.2367,-68.6486,16633,38.39,1902,2021,120,0,1902,1984,83,0,1902,2021,120,346.808,10.93693709,657.5444651
4147320,4,4474,JAMES RIVER,"NEAR RICHMOND, VA.",US,37.5632,-77.5469,17503.2,30.12,1934,2021,88,0,1965,1984,20,0,1934,2021,88,200.524,6.323724864,361.2896421
4147600,4,4472,DELAWARE RIVER,"TRENTON, N.J.",US,40.2217,-74.7781,17560.2,-999,1912,2020,109,0,1912,1984,73,0,1912,2020,109,340.044,10.72362758,610.6779868
2876500,2,2761,YALU RIVER,KUMCHANG,KP,41.53,127.13,18245,416,,,,,1976,1984,9,0,1976,1984,9,129.248,4.075964928,223.40175
1591470,1,1911,KAFUE,NDUBENI,ZM,-13.4,27.82,18509,-999,1963,2005,43,27.81708258,1980,1984,5,6.666666667,1963,2005,43,129.093,4.071076848,219.9512047
1259150,1,1591,ORANGE RIVER,SEAKA BRIDGE (66819303),LS,-30.363333,27.575,19756,1400,1975,1989,15,18.72777558,1972,1984,13,0,1972,1989,18,111.387,3.512700432,177.8042332
4149780,4,4494,SUWANNEE RIVER,"BRANFORD, FLA.",US,29.9558,-82.9276,20409.2,1.47,1931,2020,90,0,1965,1984,20,0,1931,2020,90,190.906,6.020411616,294.9851839
4150680,4,4504,NECHES RIVER,"EVADALE, TEX.",US,30.3558,-94.0932,20593,2.52,1904,2021,118,12.20450281,1965,1984,20,0.416666667,1904,2021,118,178.266,5.621796576,272.9955119
4147500,4,4473,HUDSON RIVER,"GREEN ISLAND, N.Y.",US,42.7523,-73.689,20953,0.09,1946,2020,75,3.515067189,1946,1984,39,0,1946,2020,75,410.374,12.94155446,617.6468508
4148090,4,4484,ROANOKE RIVER,"ROANOKE RAPIDS, N.C.",US,36.4605,-77.6345,21714.6,13.36,1912,2021,110,0.004990269,1965,1984,20,0,1912,2021,110,230.88,7.28103168,335.3058164
2744200,2,2441,HOVD GOL,ULGI,MN,48.98,89.95,22057,-999,,,,,1976,1984,9,0,1976,1984,9,51.903,1.636813008,74.20832425
4148300,4,4483,PEE DEE RIVER,"PEEDEE, S.C.",US,34.2043,-79.5484,22869.7,7.54,1938,2021,84,0.009942664,1938,1984,47,0,1938,2021,84,270.226,8.521847136,372.6261007
2707600,2,2071,ORHON GOL,ORKHON,MN,48.65,103.57,23600,-999,,,,,1952,1984,33,57.57575758,1952,1984,33,46.433,1.464311088,62.04708
3186500,3,3861,"BAKER, RIO",COLONIA,CL,-47.35,-72.85,23736,105,2011,2018,8,29.14285714,1963,1984,22,0,1963,2018,56,n.a.,n.a.,n.a.
6142150,6,6421,MORAVA,MORAVSKY JAN,SK,48.60213,16.93585,24129,146,1921,2017,97,0,1931,1984,54,0,1921,2017,97,105.412,3.324272832,137.7708497
3635550,3,3351,"ROOSEVELT, RIO",CONCISA,BR,-9.8169,-60.6919,24300,107,1976,2000,25,3.448275862,1976,1984,9,37.5,1976,2000,25,775.951,24.47039074,1007.011964
2906800,2,2061,USSURI RIVER,KIROVSKY,RU,45.02,133.65,24400,79,,,,,1965,1984,20,0,1965,1984,20,222.9,7.0293744,288.0891148
4147460,4,4471,CONNECTICUT RIVER,"THOMPSONVILLE, CT",US,41.9873,-72.6054,25019.4,11.73,1928,2021,94,0,1928,1984,57,0,1928,2021,94,490.091,15.45550978,617.741024
6226300,6,6261,"EBRO, RIO",CASTEJON,ES,42.18008,-1.69474,25194,265,1929,2017,89,18.97269783,1929,1984,56,27.38095238,1929,2017,89,229.308,7.231457088,287.0309236
4148650,4,4487,SAVANNAH RIVER,"NEAR CLYO, GA.",US,32.5282,-81.2687,25511.5,4.08,1929,2021,93,4.408727665,1929,1984,56,7.272727273,1929,2021,93,317.585,10.01536056,392.5821908
6243850,6,6431,INN,SCHAERDING,AT,48.4361,13.4417,25663.8,299.8,1951,2017,67,0,1930,1984,55,0,1930,2017,88,729.373,23.00150693,896.2627097
3636500,3,3361,"MAPUERA, RIO",ESTIRAO DA ANGELICA,BR,-1.1006,-57.0569,26040,11.83,1970,1999,30,11.9345434,1970,1984,15,0,1970,1999,30,656.714,20.7101327,795.3199963
3103150,3,3031,"CAUCA, RIO",LA PINTADA,CO,5.73,-75.6,27452,-999,,,,,1969,1984,16,43.75,1969,1984,16,790.178,24.91905341,907.7318013
6421100,6,6211,MAAS,LITH,NL,51.82,5.45,29000,5,1911,2018,108,0.190128527,1911,1984,74,0,1911,2018,108,317.311,10.0067197,345.0592999
4147900,4,4477,POTOMAC RIVER,"NEAR WASHINGTON, D.C. (ADJUSTED)",US,38.9496,-77.1275,29940.4,11.57,1930,2021,92,0,1930,1984,55,0,1930,2021,92,339.295,10.70000712,357.3768928
1870800,1,1701,KAGERA,RUSUMO,RW,-2.38,30.79,30200,1290,,,,,1965,1984,20,4.60251046,1965,1984,20,224.071,7.066303056,233.9835449
1931785,1,1311,WHITE VOLTA,YAKALA,BF,11.35,-0.7,33000,-999,1977,1977,1,11.78082192,1956,1984,29,16.76300578,1956,1984,29,20.166,0.635954976,19.27136291
6978500,6,6781,MEDVEDITSA,ARCHEDINSKAYA,RU,49.889722,43.118333,33700,64,,,,,1965,1984,20,0,1965,1984,20,51.675,1.6296228,48.35675964
4148720,4,4481,ALTAMAHA RIVER,"DOCTORTOWN, GA.",US,31.6547,-81.8279,35224,7.46,1931,2021,91,0.313756549,1931,1984,54,0,1931,2021,91,372.856,11.75838682,333.8174772
6935050,6,6351,RHINE RIVER,BASEL(ST.ALBAN),CH,47.5551,7.5994,35901,293.891,1945,1982,38,0,1965,1984,20,0,1945,1984,40,1047.033,33.01923269,919.730166
6546800,6,6461,DRAVA RIVER,DONJI MIHOLJAC,HR,45.766251,18.1675,37142,88,,,,,1921,1984,64,3.125,1921,1984,64,556.877,17.56167307,472.8251864
1733500,1,1331,OUEME,SAGON,BJ,7.17,2.43,37980,-999,1951,1984,34,19.17081531,1951,1984,34,15.90909091,1951,1984,34,159.582,5.032577952,132.5060019
4148550,4,4486,SANTEE RIVER,"PINEVILLE, S.C.",US,33.45,-80.15,38073,7,,,,,1965,1984,20,0,1965,1984,20,62.632,1.975162752,51.8783062
